Artist,Title,Found on Spotify?,Spotify URI,Corrections
Unknown T,Homerton B,Unknown,,
Euro Gotit Ft. Lil Baby,Posse,Unknown,,
Blind Willie Johnson,Dark Was The Night - Cold Was The Ground,Unknown,,
Mississippi John Hurt,Louis Collins,Unknown,,
Buddy Guy,Can't See Baby,Unknown,,
Robbie Basho,Blue Crystal Fire,Unknown,,
Shirley Collins,The Irish Girl,Unknown,,
Joni Mitchell,California,Unknown,,
Big Mama Thornton,Let's Go Get Stoned,Unknown,,
Bob Dylan,Man Of Constant Sorrow,Unknown,,
Turbo Sporty,Oh Fernanda Why,Unknown,,
Samamidon,Kedron,Unknown,,
Vashti Bunyan,If I Were,Unknown,,
Gillian Welch,Everything Is Free,Unknown,,
Lau Nau,Vuoren Iaelle,Unknown,,
Townes Van Zandt,Snow Don´t Fall,Unknown,,
Bonnie Prince Billy,The Way,Unknown,,
Emmylou Harris,I Still Miss Someone,Unknown,,
Itasca,Milk Tea,Unknown,,
Tiny Vipers,Dreamer,Unknown,,
Heather Woods Broderick,The Colours,Unknown,,
Jackson C. Frank,Blues Run The Game,Unknown,,
Adler,Opening,Unknown,,
"Jeremih, Ty Dolla $ign",Impatient,Unknown,,
Truck Boiz,Cucpake,Unknown,,
Orihuela M.S.S.,Sólo Esperar (Cover A Los Telez),Unknown,,
Ramriddlz,"Call Me Ft. Nemesis (Prod. Chillaa, Jaegen)",Unknown,,
Alkaline,Block And Delete,Unknown,,
Bino Rideaux,Bacc Tracc Ft. Drakeo The Ruler And 03 Greedo,Unknown,,
Nemesis,Do It Again (Prod-Nemesis),Unknown,,
Lyrikal & Patrice Roberts,Criminal Wine (DJ ADAM 2MV Intro),Unknown,,
Dadju,Reine (Firebeatz Remix),Unknown,,
Ty Dolla $Ign PARTYNEXTDOOR,Breather,Unknown,,
"Yung Berg, Casha, Raheem DeVaughn",The Business (Remix),Unknown,,
"Mina Nawe, Kentphonik",Where I Wanna Be (Kentphonik Remix),Unknown,,
Lycox,African Scream (Edit),Unknown,,
Headie One,Golden Boot (Prod By. MkThePlug X M1OnTheBeat),Unknown,,
DJ Rashad,Freakin Me On The Flo,Unknown,,
Young Thung,Fuckin Witcha (Ft. Ca$H Out),Unknown,,
(Prod By Spinz & Dun Deal),No Love,Unknown,,
The Exploited,Beat The Bastards,Unknown,,
Propagandhi,Back To The Motor League,Unknown,,
NOFX,Love Story,Unknown,,
"Reflector, 反光镜",无聊军队 = Wuliao Contingent,Unknown,,
The Business,Hang Up Your Boots,Unknown,,
New Found Glory,Doubt Full,Unknown,,
Dead Kennedys,Halloween,Unknown,,
Rancid,Old Friend,Unknown,,
Camera Silens,Classe Criminelle 1 Et 2,Unknown,,
Lifetime,Hey Catrine,Unknown,,
Relient K,Sadie Hawkins Dance,Unknown,,
MxPx,Move To Bremerton,Unknown,,
The Cramps,Garbageman,Unknown,,
SQRM,Raw Split,Unknown,,
D-Crash,Regret,Unknown,,
Black Flag,Police Story,Unknown,,
The Distillers,City Of Angels,Unknown,,
American Hi-Fi,Another Perfect Day,Unknown,,
Crass,Banned From The Roxy,Unknown,,
UK Subs,Riot,Unknown,,
Operation Ivy,Sound System,Unknown,,
The Bouncing Souls,True Believers,Unknown,,
Sugarcult,Champagne,Unknown,,
Guttermouth,Contribution,Unknown,,
FM Static,All The Days,Unknown,,
Diamonds (Future Cover),OT,Unknown,,
Breather,Gunna,Unknown,,
Like A Farmer,Tracy,Unknown,,
Fade Away,My Sword,Unknown,,
Jumpy,Ambush,Unknown,,
Plea,Le Makeup,Unknown,,
She's A Dancer,Tracy,Unknown,,
Fine Girl,Zie Zie,Unknown,,
She Like,Chief Keef,Unknown,,
Ozuna,Siguelo Bailando,Unknown,,
Oracle,I.O // Edit Architect,Unknown,,
R.V.E,Wulan Butong ,Unknown,,
Grouper,Driving,Unknown,,
Dasychira (Feat. Malibu),Umbreon,Unknown,,
Eluvium,I Am So Much More Me That You Are Perfectly You,Unknown,,
Donna Lewis,I Love You Always Forever,Unknown,,
Alkaline,Affi Rate She,Unknown,,
逆子,New><End,Unknown,,
Lil Emo X Jaxxon D. Silva,K.O. (Prod. DJ Corpmane),Unknown,,
Pedro The Lion,Rapture,Unknown,,
Yikii,snowning doomdream,Unknown,,
Yma,FEELS,Unknown,,
Ssaliva,2drown,Unknown,,
Songs Of Green Pheasant,Fires P.G.R.,Unknown,,
Katie Dey,Fear Pts 1 & 2,Unknown,,
Early Day Miners,A Common Wealth,Unknown,,
American Analog Set,The Wait,Unknown,,
Beat Happening,Godsend,Unknown,,
??? (2013),Unknown Track,Unknown,,
Durutti Column,Party,Unknown,,
Red House Painters,New Jersey,Unknown,,
Duster,Cooking,Unknown,,
Heavens To Betsy,Complicated,Unknown,,
Neutral Milk Hotel,April 8th,Unknown,,
Julie Doiron,Taller Beauty,Unknown,,
Hedgehog,全色年华 (Quen Se Nian Hua),Unknown,,
Pedro The Lion,Never Leave A Job Half Done,Unknown,,
Built To Spill,Reasons,Unknown,,
Natural Numbers,Eighteen Candles,Unknown,,
Dear Eloise,城堡,Unknown,,
Talulah Gosh,Talulah Gosh,Unknown,,
My Bloody Valentine,Never Say Goodbye,Unknown,,
Pavement,Frontwards,Unknown,,
Monster Movie,Waiting,Unknown,,
Duster,Stars Will Fall,Unknown,,
Bedhead,Burned Out,Unknown,,
"The Mountain Goats, Kaki King",Thank You Mario But Our Princess Is In Another Castle,Unknown,,
Ecco2k,AAA Powerline,Unknown,,
Four Tet,My Angel Rocks Back And Forth,Unknown,,
Helix,Heart Attack Time,Unknown,,
Andy Stott,Dark Details,Unknown,,
"Ty Dolla $ign, ASAP Rocky",Dawsin's Breek,Unknown,,
Gwen Stefani,Cool (Album Version),Unknown,,
Kamal Khan X Dj Navivi,Ishq Sufiyana,Unknown,,
DON SININI,Amim 13,Unknown,,
Tory Lanez,Radar (Prod. 1 Mind X CP Dubb),Unknown,,
Vybz Cartel,Friendship Riddim(Vybz Vocal),Unknown,,
Bladee + ECCO2K,Cindarella,Unknown,,
Govana,Ready(Mass Effect Riddim),Unknown,,
Kranium Ft. Tory Lanez,We Can,Unknown,,
Swarmz,Money,Unknown,,
MASTERKRAFT X WIZKID X REEKADO BANKS X CDQ,YAPA REMIX,Unknown,,
(Instrumental),Hot Like Fire Riddim,Unknown,,
"Fetty Wap, Young Thug & Starrah",Remix'n A Bric,Unknown,,
Unknown Artist,Unknown Track,Unknown,,
YYANOH & Organ Tapes,Live Set,Unknown,,
Mount Eerie,Distorted Cymbals,Unknown,,
Christmas Edit,Swae Lee,Unknown,,
Harold Budd,Templar,Unknown,,
Bernard Sznadjer,Welcome To The Death Row,Unknown,,
NKISI,When You Least Expect It,Unknown,,
I.C,Littol Sister (V.I.P),Unknown,,
Niska,Carjack Chiraq (Davy One Remix),Unknown,,
Fatigado,Essa Mboa,Unknown,,
Unknown Artist,Scary Things,Unknown,,
Mafia Spartiate (Edit),J’recompte,Unknown,,
Ssaliva X Sky H1,Rages,Unknown,,
Baojiaxiang X MD James,Sanctuary  [天下],Unknown,,
DJ Nervoso,Ah Ah,Unknown,,
Jlin,Nyakinyua Rise,Unknown,,
Anz,Panrico,Unknown,,
John Beltran,Wet With Rain,Unknown,,
Kuedo,Whisper Fate,Unknown,,
Sade,I Couldn't Love You More,Unknown,,
Ty Dolla $Ign,Ex Ft YG,Unknown,,
Unknown Artist,My Type Of Party(Instrumental),Unknown,,
Yayoynanoh X Roooots,Sycic,Unknown,,
Hamza,Juste Une Minute,Unknown,,
Young Thug,Cruise Ship,Unknown,,
Yasuaki Shimizu,Seiko 4,Unknown,,
"Millie, Andrea",Stay Ugly,Unknown,,
"Millie, Andrea",Quay,Unknown,,
Qerpo & Dmy,Booty Bounce VIP,Unknown,,
DJC,C100,Unknown,,
"TG Millian, Naira Marley, Blanco", Money On The Road ,Unknown,,
Jahyanaï King,Pump Action (Zouk Version Prod By. JA9 & LDF),Unknown,,
21 Savage,Special,Unknown,,
Apollo Vermouth,Detached,Unknown,,
YoungBoy Never Broke Again,Dedicated,Unknown,,
Justin Bieber,Boyfriend (Zouk Remix),Unknown,,
Severin Glance,Nuh Man,Unknown,,
"DJ MK, TB Tuberculosis, T.Bear",Freestyle,Unknown,,
Andres Moreno,Brief Intentions Of The Business Man's Grace,Unknown,,
Humble Haitian,Live,Unknown,,
Young Chop,Messenger Bag (Feat. Lil Durk),Unknown,,
AF85,"50,000",Unknown,,
Chris Brown,Yo (Excuse Me Miss),Unknown,,
Unknown Artist,Unknown Track,Unknown,,
Nines,Stacey Adams,Unknown,,
Eazzy,Forever (Feat. Mr Eazi),Unknown,,
Young Thug,Daddy’s Birthday,Unknown,,
Humble Haitian,Catching Bodies,Unknown,,
Don Sinini,Fake Love Ting,Unknown,,
Bevy Maco,Dd,Unknown,,
